name	date	rate	text	helpful
Aaqila Afzal	2021-03-27	1	This stupid app doesn't allow me to sign in and make an accoun. WHY?!and I tried signing in with my email as well but it ain't possible. DO SOMETHING ABOUT IT PLEASE	4
Madgula Lavanya	2021-07-02	4	This app is good but camera should improve ☺	0
sanjeev Dhiman	2021-05-21	1	So many Connection issues in this app	0
Pradnya Pai	2021-02-05	4	This app very good and video quality is awesome and there is no echo voice is also very clear	0
Abhinav Kumar	2021-05-05	3	Nice app for taking class. But it makes. Very network issues..........	0
Anju Gupta	2021-01-23	1	It is the worst meeting app ever!!!! Microsoft Teams is better than this app!! and The meeting keeps disconnecting!!	2
Jyoti Singh	2021-02-17	1	Very much bug every time my online class is disconnected very bad app you should improve it day by day it is getting worst app	1
Pradnya More	2021-03-03	4	this app really great for online classes But there one fault that i can't record meeting on my phone ( samsung j 2 ) please update app to record on android.please tell me solution 🙏 .	0
Jane Doe	2021-02-27	5	Great to be able to interact with others from different parts of the world! The quality is great! So is the sound. 🤗🤗🤗	0
Mαnohαr	2021-01-21	1	There is a glitch If the camera is on then also in participants list it is showing off try to fix it as fast as possible	1
Dyah Purwaningrum	2021-06-25	5	Good enough and simple	0
Shiven Ruhela	2021-02-08	4	This app is great but suddenly for no reason,without my permission,it sign out for my device....I hated that...I was quite unsatisfied	1
Annie Akaje-Macauley	2021-01-19	3	Zoom cloud is the way forward to our new adaptation in an ever changing world with new global environmental challenges and restrictions. we convene to learn, meet and discuss with people in our own Countries and other countries over the whole world through Zoom. ZOOM brings the whole world together.	0
Angel Davenport	2021-04-01	5	It is really good for meetings you can show your video talk or mute where nobody can here you in the meeting or you can privately chat in chat box end meetings or leave meetings	1
Leela Karki	2021-02-11	5	Great app but there is no any option to record from phone . There should be option of recording in another update it is my request to app developer . Please	11
robotics	2021-05-24	4	This app. Maks it easy to make our online deals and meating easy in the crises day of covida-19	0
Phuong Tran Phuong	2021-03-07	2	I have joined one meeting using ID, and I can't see mute or camera buttons. Seems like other can use camera normally, is it mean that people can see me through my camera but i don't see myself?	3
Smita Damdhare	2021-06-30	4	The best app for meeting and online classes..	0
Sheeba Khanam	2021-07-07	5	It is very useful for my online classes i just love this app	0
Irens Caballero	2021-07-03	3	The volume is very low and I have it in high	0
Rehana Khan	2021-02-08	1	I like this app but only for PC and computers because when we join a meeting in this app from mobile some persons video in the meeting kept pausing.	5
Tom George Thenguvilayil	2021-04-12	5	Very good and useful app. I have some suggestions to make it to a teaching app. Kindly cantact me	0
Shilpa Vij	2021-03-01	1	Worst app poor connection in this only connection is bad in other apps connection is always fast but here so much problem is there	0
Fun with Mrittika	2021-02-03	1	That network very slow That need so network. That come out 50 times for network. My network is full.	1
Tomer Efrat	2021-03-25	1	Why when I join a meeting the camera and microphone are automatically turned on? Also I hate this app, takes space from my phone.	3
elel memo	2021-02-19	4	Hi zoom ☺️ I like the app I take online classes on it so it is nice I take on laptop and background But there is no background for android phone and no filter and theer is no display the low light I am sad that I cannot vote 5stars but I have to say this I am sad that I cannot put a background plz provide the background and filter for the android phone plz Thanks you so much bye And I wish I can see the background and filter in the android phone later	2
Rubina Hanif	2021-01-21	4	It's an amazing app especially now a days we are using this and easily we can conduct online classes.....	0
francisca paquita	2021-02-10	5	Very helpful app, and easy to operate. Hope can always operate within small space. 😊 Thanks.	1
Vinayak Dharmatti	2021-05-28	1	Mic is on automatically in class 🥴	0
Rubi Khan	2021-03-24	1	This app is such a bad app everything it's show's meeting is connecting connecting but it's not joining only because of this app my lecturers are not done😑...... do it something zoom app	0
Prince Kumar	2021-04-16	1	Google meet is better then this app all of you raise hand for Google meet their have very good feautre in this no that's feature and jio meeting is also good but jio meet more net and zoom please solve this problem	0
Ashok	2021-06-01	5	It has changed the world and has been one greatest medicine for taking care of social side effect of Covid19 in pandemic . Thanks zoom	0
MHM videos	2021-06-03	1	Plz Change The look of logo...	0
Asher CUnha	2021-01-21	2	Every time I'm in a meeting, the app makes my phone screen black out when I almost touch certain areas of the screen.	1
Hiralal Maity	2021-04-20	4	Nice app but sometimes I get kicked out but that's the Internet but when it's fine I still get kicked out.	0
Anoop Tewari Motivation	2021-01-21	2	An ordinary app. But sometimes there are unexpectable glitches that makes it worse.	0
Pallavi Hogale	2021-04-08	4	This is my favorite app for meeting. I am satisfied with this app. and it give nice 👍 service.	0
neha khanna	2021-01-20	5	We can do meeting on the app and many other things. It is : Intresting Good Helpful But we can't send recordings or video in zoom meeting But its better than other apps .	0
Quest Orange Metal Detector Malaysia	2021-06-07	1	Hi there. Just want some verification, do all device support virtual background? All my Samsung phone and tablet do not have this function. Thanks.	46
Sharath Nagireddy	2021-06-09	3	Improve voice quality	0
Vishnu Sharma	2021-07-02	1	I am problem that there was not seen the how to add picture in profile	0
Mohammed Safuvan	2021-06-06	1	Quality very bad This not agree to enter classes some time	0
Sagar Darshan	2021-05-28	1	Pls update messaging feature It's not convincing .. It's confused whether we send to everyone or to a single person. ..	0
Kalika Singh	2021-04-05	3	I give him 3 star for his work but not Igive 5 syar because of such situations that is It can use very battery and also net (but sometimes) One my net speed is 566 kb / sec then also show my network bad .So complete your update so that the problems not increases . Bye	3
gift ngenda	2021-06-15	5	Exciting and helpful..	0
Christy TaJalle	2021-03-19	5	Pretty reliable, as long as your signal is solid. Very grateful for Zoom.	0
Garima Vashistha	2021-01-22	4	Nice,but not able to share ppt when showing through mobile, only pdf format is working.	0
Nagunoori Ayyappa	2021-06-29	4	Nice app i see online classes perfect so thank you to zoom	0
vydesh sagar	2021-01-19	3	It is nice but in andriod phones we want background effect it's not coming in phones,tablets etc. Please 🙏 solve this problem	1
Evelyn Garcia	2021-02-18	1	This app is ok y guess is that it takes so much time to get in, and when y use it gets me a bit mad!!!!!👎👎	3
Dabhade Academy	2021-03-17	1	During the lecture , when I stand in front of the camera, the zoom app camera starts autofocusing, white board looks more bright and shiny to the students who is in front, due to this students cannot able to see whatever written on the board, And when we get away from the camera, the camera becomes low bright, due to which Teaching becomes difficult.	1
Vijaya MS	2021-01-30	3	Pretty good app but you should update every time that's the problem but it's good enough.	0
Anuvab Rudra	2021-04-10	3	It charges a lot data then google meet. Every meeting ends within only 40 minutes without premium.	1
Eve Dontpay	2021-03-05	4	I like it alot ,but it is a bit glitchy it could just be my internet connection but otherwise I would have to say that it is a great app to have if you have online school.	0
Adrian McKee	2021-03-18	5	Very user-friendly. I have impaired vision and the interface is very clear. Thank you for doing a good job.	0
Jesse Silva	2021-02-23	5	I love Zoom. I use it, I look forward to it and it has freed me from constraints of helping clients.	0
artsyy_ elle	2021-01-27	1	It used to work just fine, but it always lags now, even with the best WiFi connection	1
Bubba Arthur	2021-02-03	5	Very instrumental in the day to day activities, especially during these times of the pandemic	0
akshat makker	2021-01-25	1	I CANNOT USE ANY AUDIO IN INSTAGRAM OR YOUTUBE AFTER THE RECENT UPDATE . KINDLY INPROVE THIS . THE AUDIO ALWAYS DISCONNECT .	1
Ritesh Benbanshi	2021-05-31	1	Their is no virtual background And the features is not available for all android user 😡😡😡	0
Jigar Mehta	2021-02-19	4	Uses lot of bandwidth, could have been better if it could work more smoothly on weaker network too	0
Tomasz Bachurski	2021-03-11	5	Does what it supposed to without hiccups, in my experience. Good mobile conferencing app.	0
Sandra Smith-Rhule	2021-01-27	4	Very good meeting app! User friendly, clear picture and sound.	0
Raju Msr	2021-06-01	1	Privacy is totally mess after the update ..	0
Ricardo Martin	2021-01-26	1	My daughter uses this app everyday for her class. But today she cannot connect to her class because it won't connect her to the host. Fix the issue	0
Aby Sunil	2021-02-01	2	It is very good app. But some time when i going to change my profile photo it is not working.	0
Jeff jeffduchateau@yahoo.com	2021-01-24	5	Works great, easy to use, helps me to connect with loved ones during pandemic.	0
Aautumn Play's	2021-04-13	5	I use zoom for class and its awesome, Some glitches but I like it.	0
Rajesh Kumar	2021-03-04	5	Very nicely done to the same to you very much for your time and consideration and I will be able to get the latest flash player is required for video playback to the same to you and the rest of the same to you and your family and friends is required for video playback to the same to you and	0
Abhi Gamerz	2021-06-28	3	Please add automatically join meeting features	0
Samara and Sarah	2021-06-07	4	Awesome because it is helpful app for my online study classes	0
manikuntala patranavis	2021-03-31	1	Audio is breaking up,video is not clear.The worst meeting app I have ever used .I don't know what the hell happens with this app.	3
Arron Butler	2021-06-24	5	Absolutely Amazing way to communicate	0
dark galxy	2021-04-19	5	What a amazing way to stay in contact with our doctors & more. Communication has come a long way!	1
NGO TEC	2021-05-16	1	Don't show virtual background option	1
Carlton Cedric	2021-01-25	1	It becomes the worts when you want to write something at the sharescreen it keeps becomes like gone the writing vanish and then after 2 4 minutes or so it comes out	0
Ronald Turno	2021-06-23	5	Friendly to use. Great	0
akash kumar	2021-04-26	2	Voice and connecting problem	0
Bhagirath	2021-06-29	1	Link Direct selection is not propar.	0
Kiran Mishra	2021-04-19	3	It will reduce the wifi sharing ability. Of phone and screen casting blunders	0
Weeb	2021-05-18	1	Just can't sign up Amazing job 👊	0
Seema Kumari	2021-06-08	2	Zoom takings tooo much data and charge	0
Nathu ram choudhary	2021-04-22	5	When we are going to chat box the camera is automatically off please do something and it eat lots of net	0
Vaishnavi Singh	2021-02-16	4	Good app for meeting. Specially for online classes coz the teacher can not take class more than 40 mins if not purchased premium pack😂😂😂😂😂 Damn good. 😂😂😂👍👍👍	0
Aayushi Soni	2021-04-27	4	There is only 1 problem there should an option of recording for androids also	0
Randeep Sharma	2021-03-02	2	Everytime I'm in a or going to start meeting my internet slow down to 0.08 kb and whenever I use other applications my internet booms to 1 mb/s.This I really bad drawback from Zoom.	0
Azmat Salim	2021-04-06	3	It says that the virtual background option is available for use on Android phones but when downloaded & used couldn't find any such options, was disappointing as i had a need of it. Please do reply back to me thanks.	1
Dharunya. N	2021-04-09	1	What a app.It doesn't work and it is not signing also what shall do with it very very worst app ever i have seen in play store for this we can download google meet such a good app for classes and business.please read this before you download it.I thought of giving 0 stars but i can't post my review without giving stars to it.thank u	1
peter hardy	2021-06-12	5	Very good and easy to use.	0
MinaPlaysPubg	2021-02-23	3	They were actually some minor problems number one when you add a meeting ID it doesn't work that's all.	1
Raj Sarkar	2021-04-01	5	In the end of my school life, i had my last session held through zoom! Today was the last day i used this app. Thank you very zoom for helping me out in the academic session! Love you!!	1
Deborah Wilkerson	2021-02-08	5	I can't tell you how much Zoom has contributed to peace in my life that are small church can have our Zoom meetings we didn't have technology in our service before the pandemic and a police officer in our church was kind enough to host us and it's just such a blessing I can't tell you just what a blessing it is to continue to be able to to meet for church during this pandemic it's really really helped my mental health. Thank you so much and God bless your Zoom service.	0
Devang	2021-02-13	3	Why the sound is so low even after full volume? There is a bug or something . Zoom is using my call speaker instead of media speaker	1
Swati Chougule	2021-07-09	1	First the app was going nice...but now I could not join my meeting....this is a worst app	0
I S H A Q	2021-02-16	1	The meeting is not at all zooming in where as when the host shares the screen it is possible to zoom in and out 🥴 .. so my sugesstion is you zoom guys plz update the app and make it more easier to use it plz .... 🙏🙏🙏🙏🙏🙏🙏🖕	1
Jayantha. D. Khandika	2021-07-01	5	It is good for attend the class to childerns	0
Sumit Prajapati	2021-04-25	5	It's a really good app for meeting but sometimes are many network problem	0
Meenakshi ladwal	2021-02-10	2	This really good for studies but reason for 2 stars is when I attending my class it has responding very lack so this the reason but it is good.☺☺	1
Diya Sinha	2021-01-25	5	This is a good app nice to do meeting in it .And its have many options on it .I will always give it 5 stars ⭐⭐⭐⭐⭐	0
Cena Block	2021-06-16	5	Easy, clear, no delay	0
Rexhep Cane	2021-02-05	4	Works well most of the time, some issues with incoming links, now I have to uninstall to get the update to work	1
Sunita Kumari Mohanty	2021-06-26	5	Please add background and filter settings in the meetings section	0
maze Lego ayush	2021-02-10	1	Ohh zoom where do I start from.first of I use bluetooth on my PC but when I go to switch from computer audio to bluetooth it stuck.please fix that that's very annoying.	3
Jitte Anjaneyulu	2021-04-20	3	It is taking so much net and it is not coming some time it is saying network error	0
Anika Tasnim	2021-02-04	1	"I cannot turn on my video...When I want to turn on my video it shows,""unable to access camera""...please help me.."	0
Seema Saini	2021-07-08	1	So bad quality connectivity	0
nathan daniel	2021-01-18	2	I've recently had my meetings cut out and in my WiFi is very fast so intend to download and redownload. But it's been working as far	0
Masuma Najneen	2021-05-05	4	only one problem, audio cannot be recorded.	0
usha shinde	2021-06-07	2	This app is good but In this app there is no data saving mode	0
Bhuvan Bisht	2021-07-08	2	my wifi gives 72mbps speed but the zoom doens't connect pls help my meeting disconnect AGAIN AND AGAIN	0
cute nazi	2021-05-18	1	It's not good because an unknown error occurs error code 104122	0
Chetlapally Subhashini	2021-02-03	1	While connecting my head set through bluetooth the meeting completely gets strucks😕🙄🙄 please rectify this problem very soon in next update being a student it is very very problematic😣😒	0
Tera bhai haker	2021-04-28	5	Nice app but how can we show our photo in zoom meeting 👍😊	0
Apurva	2021-04-16	1	In this new update , even if you have switched on the video, it shows off in participant list.plz fix this.	1
Bangladesh	2021-06-16	5	Very very very very nice app for students 👍👍👍👍👍👍👍👍👍👍👍👍👍👍	0
Azurvix	2021-02-09	5	Very useful . Im a teacher and we used it all summer. I even use it for church services during pandemic	1
Malabika Dutta	2021-03-28	2	Takes a long time to figure out the sound. Mostly the people can't hear each other and there's no pop up on why or what to do. I'd rather do a teams meet	3
Ranjana Jha	2021-04-29	4	It is excellent you can share your screen, mute all, etc I am using it from 1 years	0
Aasritha Lanka	2021-02-11	3	My video is becoming off when I go to home screen, please fix this. Except this everything is good.	0
Mel Lar	2021-05-25	1	No available back ground for oppo pHones unfair i hate it	0
Khushnuma Das	2021-02-25	5	Excellent!! Too good app 👌 👏 👍 The new updates are so good!!👍👍 First it was not a good app, but now it is so good!!	1
Rashmi Patel	2021-02-10	5	When bluetooth headset is connected that why also vioce is not coming in bluetooth headset in phone voice is coming please repair that	2
Subhangi Das	2021-04-11	1	I guess we all are here for online classes. But when I am opening this app and putting my DOB or email address to run. This app does not allows me to sign in . It's only showing ur not eligible to do so at this time.	0
Jasbir Singh	2021-05-10	2	If we have mirror our video. ....... then please make it possible that each and every participant see my mirror video nor my original video.	1
Shriram Chaturvedi	2021-05-14	2	Back groud image not set in android phone	0
Andrea Padolina	2021-01-29	5	This is a very good at all times installed this app now Im very i like and love because in this background is really nice and good background and nice so I give A five star	0
Tron Jacob	2021-07-05	2	I use zooom for my class but I do not understand why it only giving trouble I'm tired of it	0
Umesh Chander	2021-05-15	5	Excellent app forgroup meeting.	0
Aladi Mabur	2021-01-14	4	Great for meetings, love the clarity of the visual and sound.	0
Morning Dew	2021-01-19	5	I can reach out my team as easy as 1.2.3 and connect with them Always!! Thanks to zoom group!! Question! My Samsung tablet doesn't have virtual background option. Any suggestions??	0
Kenalyn Cabantog	2021-04-25	1	Unable to record with audio. Consumes GREAT GREAT GREAT amount of dat.	0
Priyanshi Agrawal	2021-01-25	1	I can't get a virtual background option back camera mirror our images after I update the zoom amd should removed the show names of annonators option	0
Agnes Felice	2021-01-28	3	Everything is good, but i cannot set virtual background in my samsung device. Please fix this	1
Tim Nethercott	2021-01-23	4	Great utility, but needs to be able to connect more reliably when using iPhones.	0
Earth Radiance TV	2021-02-13	5	Zoom is a fantastic and easy platform to use. It's an integral part of my biz & I love using it.	3
Mariama Abdou	2021-01-31	4	Since the Covid-19 situation we have been using zoom for different purposes and it goes well so I am satisfied with this app.	0
Bablu Kanwar	2021-07-08	1	nice app i like it so much in corona time it is very important	0
Farhat Manzoor	2021-05-11	2	A very good aap for online classes and other meetings ....	0
pramila ann mst	2021-01-18	4	It's great but idk why I sometimes get dicpsconnected from my meetings. Overall great concept that's all.	0
Shane Burkhalter	2021-01-15	1	Will not connect me to my son's important zoom meeting. maybe it's user error but tried more than once and then more than once	0
Ubolwan Satiengal	2021-03-16	5	Good app, I enjoyed talking, meeting with visual, audio features.	0
Sheila Merrill	2021-02-06	5	The best for meetings, personal, group. The view is so clear, sounds remarkable. Even protective unless (you) share 🤭😉👌	1
Saziya Shaikh	2021-04-13	1	Worst! Unable to access, facing lot many problems.	0
Mannat angad	2021-04-16	1	In class i can't see screen it disconnects screen is not showing and voice quality bad experience in lockdown	0
Kiran Sonar	2021-07-09	1	Network issues is more in the zoom meeting	0
FF 9X Cobra Gamer	2021-07-03	5	I'm using this app from 3 year when my online class was started and I'm not facing any problems ❤️❤️	0
Arti Singh	2021-05-06	5	Good experience with zoom cloud...helpful in these tough times covid period	0
Hannah Small	2021-04-13	5	I've used this app for many years for work and gaming, and over the last year it's become indispensable in a whole new way. Does exactly what I need it to.	0
MAHI CHAUHAN	2021-02-13	4	I am a school student but i love this app for meetings it is good but some times the disconnection appears on the meeting so please clear it	0
Jo Thompson	2021-03-14	5	Zoom has enabled connection with others that keeps me informed and encouraged through isolating times, with clear video and audio feed.	0
ritesh kamble	2021-06-12	2	Why im not able to change my virtual background on phone..	0
silent killer	2021-06-07	5	These app is best app because it help to join our classes and meetings in this time of corona	0
wolfie_love	2021-02-27	5	I love This app so much me and my sister always wanted someone to make This kind of all and I didn't realize It was right here This app is the best 5 STARS	1
Masti with Arnav	2021-01-22	2	The new update of zoom is not so good and it hangs a lot and sometimes it leaves me out of the metting automatically and joins me in the metting automatically which I am not able to listen the disscoused in the metting	0
vaishanavi 's world	2021-04-20	1	Many problems it have , if I am joining the class again and again left and voice problem etc .	0
Jesse Wilcox	2021-03-04	5	Very well visually and sound quality is very good. Love it for private group meetings.	0
G.Charvi Gunayathi 7th b	2021-03-02	5	Good excellent app it serves me a knowledge based society.thank u zoom cloud meeting.i know that so many people are useing this like minister, school student, office persons.. good morning bye good services	0
Gabriel Youel Gabriel	2021-03-19	5	Excellent. I love using zoom for church meeting. It is connecting me to my friens.	0
Eman Ansari	2021-02-27	1	Since recent update audio from other side is not even functioning well and voice is not at all clear Since August	0
ACE FF	2021-04-27	2	i give 2 stars because its has a sign in problem when we sign in first day 2nd day it gets logout solve this	0
Pushpa BISHT	2021-01-21	5	Best app for classes ,meetings etc . Its features very good and also very much helpful . It is the best app .	0
adnan khan	2021-04-09	5	Clear voice. But need more options' and also 40 minutes restriction is not good' takes 1 hour without premium	1
baral karisha	2021-04-20	5	This is very useful app for online class also	0
Priyanka Mohapatra	2021-07-09	5	a helpful & good app	0
ambatiprabitha Angel21	2021-05-06	1	Not bad actually this app is used for online class..	0
Mariya's Updates	2021-02-25	4	😍 good this is a gorgeous application I like it so much this is good Google meet is good but it's gorgeous I like zoom very much I gave 5 stars	0
Aleem Shah	2021-06-03	1	Very slow and not working	0
Sameer Creations	2021-02-14	3	Good app but how should we use virtual background as student? Its zoom's new update but my problem still not solved!!!!😫	1
Ruthan Williams	2021-02-20	5	It was very clear in audio. No lagging in video. Loved it .	5
jagadish raibagi	2021-06-11	3	Wonderful app. For online meetings	0
A Google user	2021-05-28	4	I like it but u should add more to zoom	0
Chotu Sharma	2021-02-04	3	I gave you three stars because it is nice meeting app and I did not gave 2 stars because it has not feature of virtual background. Please allow us to use virtual background in android. Please accept my request;I will give you 5 stars if you accept my request	0
Jay Doshi	2021-01-14	1	This version of app is so glitch media audio in background don't work during meetings sometime there is screen glitch	1
Deepa Solanki	2021-04-06	1	Very bad experience..No audio no video can not do chat also even many times connection issues are there. 😕	0
Nishant Khulbey	2021-04-22	5	No ads are their to disturb it is best app for connecting with each other 😀	0
Heather Hunt	2021-03-24	5	Excellent platform for speaking to family and friends, for informal meetings etc.	0
Navir singh Thakur	2021-04-16	4	This app is good, but sometimes network issue is there that why I am giving it 4 🌟	0
English speaking with Yagraj	2021-04-08	5	This app is really helpful for lockdown time in a pandemic situation, so la love ❤ this app and basically helpful for me i mean educatuion,	1
Krishna Deshwal	2021-07-09	1	Nowadays It Always show connecting and after that error message worst experience	0
Mukesh Kumar	2021-07-06	4	This is nice app , but one problem it take few movments so please recover it🙏	0
Nkomiyadla Phakathi	2021-01-25	3	Sometimes the video quality is not good enough or voices not 💯 clear.	0
M Zafor	2021-03-08	3	Sometimes I can't really hear any sounds or sometimes it just echoes so much but undoubtedly it's very important app	0
Bethee Vasquez	2021-01-23	5	Excellent communication tool & continues to serve as an excellent tool for personal and business.	0
expert gaming	2021-05-28	4	Google meeting is better them zoom cloud meeting but Google meeting is better because some features are better from zoom cloud meeting I retirement to download Google meeting you have second option to download zoom cloud meeting	0
teresa brown	2021-05-12	5	Very handy for meetings.	0
Anirudha Giri	2021-06-20	4	This is a perfect app for online meetings	1
Vipul Bijarania	2021-06-18	5	No ads best app in my approach	0
Sanjeet Kumar	2021-04-14	5	Excellent audio and picture quality.	5
ZAYAN EID WORLD	2021-02-08	4	It have good quality but I cannot change the background in mobile but in my laptop only can I can change backgroand I think the next upgrades want to change the background in mobile then I give 5 star for it	1
Nishikant Meshram	2021-02-03	3	It's very nice but I'm unable to find new virtual backgrounds & in zoom 't' alphabet doesn't work in my laptop please see	0
R Nimisha	2021-05-03	2	This app is good but not updated i am not able to do change my background like many features are not available	1
Gil Quiambao	2021-01-23	5	No interuption at all good quality of audio,video and easy to access i love this application	0
Peter Boyles	2021-02-19	2	Can't shut out of app, always on. Add a shutdown option. Using for work so I do not want 24hr connectivity.	1
fAcE PaLm	2021-06-16	1	If only this app is as fast as any messaging apps	0
Manoj Choudhary	2021-05-04	1	It is a very bad app . Whenever I try to do meeting I got disconnected . A very very very bad app	0
Cobby Pouchie	2021-01-26	5	i mean its really good and all i would just like to be a little more simple like not that complex but its still really good you can even use as a phone calling app thats why i give it 5/5 stars!	0
Maruti Dhage	2021-03-02	1	Worst service nowdays. Switching over to Microsoft service. Getting disconnected everytime.	0
latonya gibson	2021-02-17	5	Love zoom great to connect with love ones for long periods of time. Easy to stay connected..love zoom	1
harishyam babu	2021-05-01	5	I can't attend the class all day I am absente because net is fast but it showing connecting	0
Mehar Xonu	2021-04-14	3	it is great app to learning the study for students. and also be good for dealers .	0
Lancelot	2021-03-02	4	Zoom deserve 5 stars but the only problem is that Zoom automatically closes our video as soon as we enter into other applications	0
Patricia Ives	2021-06-06	5	Simple and easy	0
A.K Dheeraj	2021-05-25	1	Does not work by wifi connection.	0
Sophia Riñoza	2021-02-18	5	This is a good app for online class but, when we create channels, can you pls add an update with changing nicknames in the channel? But overall, it's the best	1
Kamala Kothapalli	2021-02-26	5	Its really useful and I use it 4 times a week for 4 different classes. Very efficient, certainly!	0
Juan Oa	2021-03-26	2	I like this but I only give two stars because it's has wifi problem,camera automatically off when see other app, and also other fix it	11
Prabhakar Kurapati	2021-05-06	1	Need to improve bin meeting microphone mute and in mute conversation between host and particement	0
A.K ReeperYT	2021-01-25	5	There is a problem, whenever I go to another tab it switches of my camera, which is a big trouble, pls see into this.	0
rajalaxmi padhy	2021-07-08	1	Not connecting properly.	0
Sheree Champoux	2021-02-21	1	It would not let me into the meeting it kept saying sign in if you are the host! I am not the host I had the ID # and the passcode and it would not let me in Pleasr fix this error thank you!	1
Brenda J Edwards	2021-06-23	5	Love this app! It helped in keeping my loving family of about 9 million worldwide united.	0
Sanket Saware	2021-03-27	3	Connectivity is very bad please check the issue, in meeting video are break ed and reconnect this should happening with me please check out please 🙏🙏	2
Omar Lopez-Samayoa	2021-03-04	5	We were in a meeting and went fantastic just had problems sharing the audio to every one an ones corrected the video and the audio works fantastic 😊	1
John Ryan Solon	2021-03-29	4	I love this app a bit the problem is when you use phone you can't see yoursrlf and i don't now what i'm doing it's okay when computer cause you can see yourself	2
Sheersha Prabhashwara	2021-02-08	3	From The Last Update Suddenly Not Playing Sound Through The Bluetooth Headsets. It Is So Annoying. Please Fix It🙂	0
Frp Bypass	2021-02-16	5	Good nice app for meeting but one problem, call voice &video is not clear Please fix it immediately	0
Gopal Sahu	2021-04-09	1	Worst app I have ever seen. Always have a connection issue even if the mobile data is on and internet speed is also good.	0
Rae Laguna	2021-05-26	5	Have to say zoom is what we all need when having meetings with work	0
mike krazoun	2021-03-04	1	It sucked big time, confusing and I gave up on it, using this app is worse than buying a house, damn it just updated yesterday and again I'm sick of it	0
Meenal Gupta	2021-04-11	3	Zoom should give a feature to choose the person who and many at the same time you wanna chat with	0
Geetu Rani	2021-06-05	5	They are not permit me to update and I cannot chose virtual background I am not getting the options	0
Judy_Gamer1	2021-02-13	5	I love zoom, but this app have a problem 1.always when my internet become good enough zoom kick me out.💔	2
lorna knowles	2021-05-08	5	Where have you been all my life Zoom? Fantastic app!	0
Danish Thakur	2021-04-08	1	Very bad ... to much connection problems ...lot of bugs....even after writing the correct passcode ...it shows it incorrect	1
Ravi Shankar	2021-06-22	2	Half the time hangs	0
Rudra Paliwal	2021-04-24	1	I have good connection but it is saying you have bad connection and takes much time to connect to meetings	0
Akshaj Hui	2021-04-05	1	Please fix your audio problem the host was mostly shouting in my ears and my volume was kept at the least setting	1
Ankit Jha	2021-07-03	1	This app is good but it is taking too much net	0
Anwesha Dutta Sinha	2021-04-22	1	Unable to launch the meeting	0
drshiksha sharma	2021-02-18	4	Good aap but many times the connectivity is lost and I need the visual background option and my mobile is of 8 cores so I should have the visual background setting	1
Merkada Charles	2021-03-16	1	I rate this one star because every 2-3 min they just keep kicking me out for days now. So can u plz upload or just fix this problem	1
10A 12 P.Divyanth Dayasankar	2021-03-15	1	The video audio both is getting stuck on the conference of the host or anyone else We couldn't attend our online classes properly I kindly request to update the app even more better	0
Diane Ryan	2021-02-26	5	Excellent discussion with no interruptions, wish I knew more about navigating my way thru Zoom.	0
mohammed chuna wala	2021-05-29	3	We need virtual background option on realme smartphone also please give a update for realme users also	0
Lynda Hodgkiss	2021-03-12	4	Great for keeping in touch, organising our book club, family cooking club and quizzes. Been a lifesaver.	0
patient believer	2021-01-23	5	Better than Skype because the call gets connected easily and the audio and video quality is good	0
nakeya cockrill	2021-03-11	5	Hi, my 7 year old daughter has been having school online since March 30,2020 and she's is in school online but I had to install it and its the best experience, you can name change. It is fun.	3
Pedro	2021-05-28	5	Great app for online meetings!	0
Snipers Dinesh	2021-04-20	1	Microphone problem Every time I speak they get a disturbance Even I tried changing the earphones and also cleaning the audio jack	0
narkina billi roja ramani	2021-04-07	4	This app helped me a lot ..To continue my study even in lockdown time..many others students like me are now using this app for the sake of online classes..we hope to have many more features in this app...	0
Faras saudagar	2021-02-27	2	Please add video zoomin function or fill screen feature ....it's an irony that zoom function is missing in zoom	0
Harman Music	2021-02-08	1	Please do not download this app because some time you join the meeting its do not catch and when I report the problem the company boys do not set my issue I have also update my zoom but It have I think server problem please do not allow to any of your relation ship or friends and never download the app I have downloaded but what can I do they should set the problem and it is could as frod app now I get to now why it is known as frod app I have the online classes on it but it is compalsurey 😭😢	2
Jeno Rey Baring	2021-04-02	5	It's really a great app. But I hope when sharing screen using an Android phon the audio will also be shared.	2
HARSH	2021-06-15	1	Not showing virtual background option	1
Sabitri Poudel	2021-05-04	5	It has help different students to learn online classes	0
Qudsia Tabassum	2021-01-26	3	This app is worse because the voice in it does not support a 📢speaker. Except that thing everything is fine	0
Subhra Dey	2021-06-09	5	This is a very good verson. I love this app	0
KRT KT	2021-04-10	4	Its okay but sometimes when i have strong internet connection...it suddenly go black screen please fix this...	2
Al Maki	2021-07-07	5	I give 5 star, I already sign in but I don't have vertical background why I can't get it I updated tooo plz ficks it quickly	0
THE SCREEN COMEDY	2021-05-12	5	Service is good but weating room is not good so delete the weating room	0
Tonu Islam	2021-04-09	5	It's a very good app for online meeting, online class, online tuition and much more. Specially it is helping me and my friends in online class in this lockdown.......	17
The Kartik Chandwani	2021-02-17	5	I Like This App And Im Using Since 2 Years The Was No Bug Issue With This App At All A Thing They Should Add In The App Is Casting To Wireless Display With Audio	0
Carlena Bailey	2021-06-04	5	It is good for school online and I can chat with teacher if I have too	0
sakil us samad	2021-01-18	4	I like this app a lot I do online classes from this app but the reason I gave it 4 star is I do not get the filter if I do it from my phone or tablet I need do it from my laptop for filter But it is a good app It is approved	0
